node_id,timestamp,temperature,humidity,mq2_analog,mq9_analog,mq135_analog,rssi,snr,air_quality,emergency
NODE_009,2025-01-17T21:55:00,25.75,66.88,258,97,260,-71,5.7,Good,False
NODE_005,2025-01-17T22:00:00,24.79,65.74,223,143,292,-87,9.5,Good,False
NODE_004,2025-01-17T22:05:00,22.38,63.17,143,136,445,-70,3.7,Moderate,False
NODE_003,2025-01-17T22:10:00,22.26,70.4,164,219,186,-95,3.1,Good,False
NODE_003,2025-01-17T22:15:00,23.21,68.28,198,184,298,-94,3.4,Good,False
NODE_003,2025-01-17T22:20:00,26.72,52.75,152,141,183,-79,7.5,Good,False
NODE_006,2025-01-17T22:25:00,50.95,39.99,569,770,1023,-76,5.7,Hazardous,True
NODE_010,2025-01-17T22:30:00,26.92,35.1,178,178,166,-92,6.0,Good,False
NODE_002,2025-01-17T22:35:00,26.16,63.02,179,125,273,-81,6.9,Good,False
NODE_004,2025-01-17T22:40:00,25.34,63.4,243,159,255,-96,5.4,Good,False
NODE_007,2025-01-17T22:45:00,23.47,41.73,217,143,442,-96,11.3,Moderate,False
NODE_006,2025-01-17T22:50:00,24.28,65.88,209,153,548,-85,4.3,Moderate,False
NODE_002,2025-01-17T22:55:00,27.15,65.9,182,189,314,-66,3.6,Good,False
NODE_008,2025-01-17T23:00:00,24.7,58.03,330,150,527,-79,9.8,Moderate,False
NODE_008,2025-01-17T23:05:00,24.48,54.91,246,115,436,-95,9.6,Moderate,False
NODE_008,2025-01-17T23:10:00,24.47,50.99,256,174,186,-77,12.0,Good,False
NODE_004,2025-01-17T23:15:00,27.66,62.59,128,211,430,-87,4.3,Moderate,False
NODE_010,2025-01-17T23:20:00,47.38,68.08,693,690,764,-69,8.1,Hazardous,True
NODE_003,2025-01-17T23:25:00,44.6,74.73,988,344,1008,-74,3.9,Hazardous,True
NODE_007,2025-01-17T23:30:00,28.17,58.2,196,142,344,-89,4.9,Good,False
NODE_001,2025-01-17T23:35:00,25.59,66.39,162,161,286,-85,6.2,Good,False
NODE_004,2025-01-17T23:40:00,23.41,58.65,201,205,252,-71,5.1,Good,False
NODE_001,2025-01-17T23:45:00,45.72,61.81,348,497,827,-91,5.4,Hazardous,True
NODE_003,2025-01-17T23:50:00,23.57,57.61,239,184,240,-79,8.0,Good,False
NODE_010,2025-01-17T23:55:00,31.2,66.98,119,190,305,-74,9.0,Good,False
NODE_010,2025-01-18T00:00:00,20.8,67.09,214,150,244,-104,3.5,Good,False
NODE_003,2025-01-18T00:05:00,24.83,54.92,178,94,289,-73,8.6,Good,False
NODE_003,2025-01-18T00:10:00,24.8,72.5,279,121,183,-107,1.1,Good,False
NODE_009,2025-01-18T00:15:00,22.48,67.4,213,127,324,-87,6.3,Good,False
NODE_001,2025-01-18T00:20:00,25.9,71.97,235,182,188,-87,8.7,Good,False
NODE_010,2025-01-18T00:25:00,19.13,54.16,621,143,507,-87,3.3,Poor,False
NODE_003,2025-01-18T00:30:00,25.71,60.76,296,141,279,-96,1.6,Good,False
NODE_001,2025-01-18T00:35:00,25.14,62.52,206,101,192,-105,8.9,Good,False
NODE_003,2025-01-18T00:40:00,29.53,71.44,214,132,380,-74,6.5,Good,False
NODE_005,2025-01-18T00:45:00,28.96,75.94,166,145,264,-83,5.1,Good,False
NODE_003,2025-01-18T00:50:00,24.17,44.26,188,214,277,-88,3.8,Good,False
NODE_009,2025-01-18T00:55:00,30.06,49.32,180,135,323,-86,6.4,Good,False
NODE_007,2025-01-18T01:00:00,28.56,64.82,263,181,407,-73,6.4,Good,False
NODE_010,2025-01-18T01:05:00,25.18,77.36,216,165,323,-78,4.7,Good,False
NODE_010,2025-01-18T01:10:00,29.71,36.05,177,160,491,-81,2.1,Moderate,False
NODE_001,2025-01-18T01:15:00,26.95,74.56,199,153,358,-61,8.1,Moderate,False
NODE_005,2025-01-18T01:20:00,21.96,84.3,134,142,267,-80,10.4,Good,False
NODE_002,2025-01-18T01:25:00,29.4,79.43,162,162,284,-78,5.9,Good,False
NODE_004,2025-01-18T01:30:00,23.29,64.89,266,159,126,-71,7.1,Good,False
NODE_008,2025-01-18T01:35:00,26.1,54.43,241,152,162,-83,4.6,Good,False
NODE_010,2025-01-18T01:40:00,19.67,53.64,236,153,309,-76,8.2,Good,False
NODE_008,2025-01-18T01:45:00,26.68,65.53,252,189,148,-76,11.4,Good,False
NODE_008,2025-01-18T01:50:00,29.64,72.01,179,177,372,-69,7.3,Good,False
NODE_003,2025-01-18T01:55:00,29.53,62.87,214,145,170,-74,5.9,Good,False
NODE_004,2025-01-18T02:00:00,25.64,65.81,174,178,245,-85,3.4,Good,False
NODE_007,2025-01-18T02:05:00,24.15,53.02,168,145,463,-87,9.1,Moderate,False
NODE_010,2025-01-18T02:10:00,26.5,48.14,168,152,240,-90,5.5,Good,False
NODE_003,2025-01-18T02:15:00,25.89,64.02,202,178,278,-95,5.6,Good,False
NODE_010,2025-01-18T02:20:00,22.68,54.68,540,120,759,-60,10.9,Poor,False
NODE_003,2025-01-18T02:25:00,18.53,49.26,203,140,293,-78,11.8,Good,False
NODE_010,2025-01-18T02:30:00,20.93,56.26,184,187,340,-89,4.6,Good,False
NODE_009,2025-01-18T02:35:00,28.05,57.92,211,178,293,-82,9.0,Good,False
NODE_005,2025-01-18T02:40:00,27.26,46.27,241,128,105,-85,2.3,Good,False
NODE_003,2025-01-18T02:45:00,24.37,43.76,166,160,356,-87,7.2,Good,False
NODE_006,2025-01-18T02:50:00,26.37,66.99,180,126,266,-108,-0.2,Good,False
NODE_008,2025-01-18T02:55:00,29.49,71.35,166,113,282,-77,0.6,Good,False
NODE_010,2025-01-18T03:00:00,23.68,57.64,208,216,179,-69,4.3,Good,False
NODE_010,2025-01-18T03:05:00,22.95,70.44,165,123,286,-80,4.5,Good,False
NODE_002,2025-01-18T03:10:00,20.22,48.27,139,138,335,-92,4.2,Good,False
NODE_004,2025-01-18T03:15:00,22.58,54.61,186,145,266,-106,5.7,Good,False
NODE_007,2025-01-18T03:20:00,24.13,54.74,625,163,686,-98,7.5,Poor,False
NODE_007,2025-01-18T03:25:00,22.45,72.83,151,148,265,-103,11.0,Good,False
NODE_003,2025-01-18T03:30:00,24.43,64.73,43,174,415,-92,3.3,Moderate,False
NODE_002,2025-01-18T03:35:00,26.63,57.66,241,168,559,-111,4.9,Moderate,False
NODE_001,2025-01-18T03:40:00,26.82,57.0,187,140,664,-98,3.9,Moderate,False
NODE_004,2025-01-18T03:45:00,21.72,52.18,261,119,416,-79,4.6,Moderate,False
NODE_009,2025-01-18T03:50:00,24.99,49.1,133,160,392,-78,9.2,Good,False
NODE_009,2025-01-18T03:55:00,28.31,65.34,191,170,469,-91,2.8,Moderate,False
NODE_007,2025-01-18T04:00:00,46.48,50.58,746,554,679,-80,9.7,Hazardous,True
NODE_003,2025-01-18T04:05:00,23.5,78.66,218,157,289,-75,4.6,Good,False
NODE_010,2025-01-18T04:10:00,26.66,70.47,181,150,378,-88,3.3,Moderate,False
NODE_002,2025-01-18T04:15:00,24.81,63.31,221,125,213,-76,3.8,Good,False
NODE_003,2025-01-18T04:20:00,26.13,67.52,67,176,328,-93,7.1,Good,False
NODE_008,2025-01-18T04:25:00,32.38,38.03,174,173,325,-98,4.0,Good,False
NODE_010,2025-01-18T04:30:00,24.65,45.71,187,121,245,-95,8.9,Good,False
NODE_010,2025-01-18T04:35:00,24.02,60.14,192,150,250,-76,6.1,Good,False
NODE_001,2025-01-18T04:40:00,23.16,59.25,147,181,445,-92,0.1,Moderate,False
NODE_009,2025-01-18T04:45:00,20.05,85.03,170,182,513,-88,3.9,Moderate,False
NODE_009,2025-01-18T04:50:00,26.05,50.75,652,148,680,-90,4.8,Poor,False
NODE_002,2025-01-18T04:55:00,20.96,65.21,167,160,319,-91,8.1,Good,False
NODE_002,2025-01-18T05:00:00,26.8,56.09,128,128,189,-79,6.9,Good,False
NODE_008,2025-01-18T05:05:00,23.2,55.72,223,140,215,-65,7.2,Good,False
NODE_003,2025-01-18T05:10:00,20.43,53.21,240,146,383,-58,7.1,Moderate,False
NODE_010,2025-01-18T05:15:00,26.84,57.46,144,180,213,-88,9.6,Good,False
NODE_009,2025-01-18T05:20:00,26.16,54.47,217,128,304,-72,6.5,Good,False
NODE_001,2025-01-18T05:25:00,27.74,89.51,323,144,267,-81,3.7,Good,False
NODE_007,2025-01-18T05:30:00,28.56,57.34,173,161,420,-78,4.2,Moderate,False
NODE_009,2025-01-18T05:35:00,22.08,59.18,334,173,277,-90,11.4,Good,False
NODE_007,2025-01-18T05:40:00,25.81,61.82,210,212,267,-86,0.9,Good,False
NODE_006,2025-01-18T05:45:00,20.42,58.08,214,174,194,-87,9.8,Good,False
NODE_001,2025-01-18T05:50:00,30.87,63.52,293,129,262,-82,-1.4,Good,False
NODE_009,2025-01-18T05:55:00,28.33,68.55,172,158,160,-92,6.0,Good,False
NODE_007,2025-01-18T06:00:00,20.81,63.38,228,171,425,-90,2.0,Moderate,False
NODE_004,2025-01-18T06:05:00,25.24,58.6,223,101,354,-85,3.8,Moderate,False
NODE_008,2025-01-18T06:10:00,25.04,56.19,286,152,269,-85,7.4,Good,False
NODE_007,2025-01-18T06:15:00,24.35,67.74,180,191,471,-76,6.3,Moderate,False
NODE_006,2025-01-18T06:20:00,24.28,61.35,174,179,338,-79,5.2,Good,False
NODE_010,2025-01-18T06:25:00,27.51,47.17,209,114,243,-88,8.7,Good,False
NODE_010,2025-01-18T06:30:00,24.77,41.56,175,134,249,-69,11.0,Good,False
NODE_002,2025-01-18T06:35:00,24.31,47.4,162,164,243,-71,6.9,Good,False
NODE_007,2025-01-18T06:40:00,25.14,56.11,507,166,735,-90,5.9,Poor,False
NODE_003,2025-01-18T06:45:00,29.02,60.11,189,156,180,-93,6.8,Good,False
NODE_005,2025-01-18T06:50:00,24.93,59.51,196,171,184,-78,7.1,Good,False
NODE_008,2025-01-18T06:55:00,25.34,51.28,208,110,208,-96,3.0,Good,False
NODE_004,2025-01-18T07:00:00,25.24,64.41,155,121,258,-83,6.6,Good,False
NODE_002,2025-01-18T07:05:00,24.49,56.14,250,166,145,-85,7.9,Good,False
NODE_005,2025-01-18T07:10:00,21.79,59.21,284,150,208,-98,4.8,Good,False
NODE_010,2025-01-18T07:15:00,26.63,60.37,175,96,299,-94,4.8,Good,False
NODE_009,2025-01-18T07:20:00,23.26,46.66,154,149,267,-91,8.3,Good,False
NODE_007,2025-01-18T07:25:00,22.18,60.13,166,183,219,-69,1.9,Good,False
NODE_005,2025-01-18T07:30:00,20.81,71.65,250,131,55,-84,6.5,Good,False
NODE_004,2025-01-18T07:35:00,25.95,75.81,181,120,506,-88,8.1,Moderate,False
NODE_001,2025-01-18T07:40:00,30.06,52.75,221,104,185,-79,5.8,Good,False
NODE_001,2025-01-18T07:45:00,21.67,60.09,682,106,811,-75,4.9,Poor,False
NODE_010,2025-01-18T07:50:00,27.27,52.67,185,193,273,-79,3.6,Good,False
NODE_009,2025-01-18T07:55:00,29.98,65.16,229,151,316,-65,6.1,Good,False
NODE_002,2025-01-18T08:00:00,19.01,45.96,221,180,286,-79,5.2,Good,False
NODE_009,2025-01-18T08:05:00,24.62,76.35,136,187,250,-93,3.4,Good,False
NODE_001,2025-01-18T08:10:00,25.19,50.25,298,152,169,-94,4.9,Good,False
NODE_007,2025-01-18T08:15:00,28.56,63.42,139,156,442,-75,6.7,Moderate,False
NODE_004,2025-01-18T08:20:00,24.72,58.58,253,128,307,-90,4.9,Moderate,False
NODE_006,2025-01-18T08:25:00,24.93,47.02,233,70,282,-81,7.5,Good,False
NODE_007,2025-01-18T08:30:00,19.21,62.93,172,198,271,-91,8.4,Good,False
NODE_006,2025-01-18T08:35:00,28.46,61.81,476,140,769,-78,4.4,Poor,False
NODE_002,2025-01-18T08:40:00,28.04,65.79,248,206,95,-77,7.4,Good,False
NODE_003,2025-01-18T08:45:00,26.34,62.41,211,160,545,-85,5.4,Moderate,False
NODE_007,2025-01-18T08:50:00,25.06,55.87,289,111,294,-77,9.8,Good,False
NODE_010,2025-01-18T08:55:00,24.01,73.12,255,128,391,-97,-2.7,Moderate,False
NODE_005,2025-01-18T09:00:00,47.67,81.74,371,416,810,-76,0.6,Hazardous,True
NODE_005,2025-01-18T09:05:00,26.35,57.54,207,149,446,-74,4.7,Moderate,False
NODE_009,2025-01-18T09:10:00,28.35,57.64,188,96,195,-92,8.1,Good,False
NODE_007,2025-01-18T09:15:00,27.39,43.15,283,175,374,-80,3.7,Good,False
NODE_010,2025-01-18T09:20:00,25.78,37.62,191,148,307,-82,3.7,Good,False
NODE_006,2025-01-18T09:25:00,24.33,52.96,68,149,397,-83,4.6,Moderate,False
NODE_010,2025-01-18T09:30:00,28.23,52.63,158,127,260,-85,7.1,Good,False
NODE_005,2025-01-18T09:35:00,26.8,58.84,160,126,265,-77,4.3,Good,False
NODE_007,2025-01-18T09:40:00,27.42,47.72,176,193,320,-87,6.3,Good,False
NODE_004,2025-01-18T09:45:00,31.32,70.24,244,145,220,-86,3.4,Good,False
NODE_007,2025-01-18T09:50:00,18.11,57.49,253,132,277,-92,5.5,Good,False
NODE_009,2025-01-18T09:55:00,25.61,66.91,179,115,158,-74,1.2,Good,False
NODE_009,2025-01-18T10:00:00,29.71,87.84,216,141,336,-112,5.8,Good,False
NODE_008,2025-01-18T10:05:00,46.14,55.4,524,641,860,-68,4.9,Hazardous,True
NODE_003,2025-01-18T10:10:00,28.43,65.44,241,162,277,-91,9.8,Good,False
NODE_006,2025-01-18T10:15:00,21.99,57.2,240,159,260,-73,2.1,Good,False
NODE_009,2025-01-18T10:20:00,26.46,52.3,187,182,236,-87,3.0,Good,False
NODE_009,2025-01-18T10:25:00,30.03,54.51,239,119,282,-83,7.2,Good,False
NODE_008,2025-01-18T10:30:00,24.32,58.23,228,115,172,-101,11.4,Good,False
NODE_005,2025-01-18T10:35:00,44.61,54.29,666,692,1023,-60,13.3,Hazardous,True
NODE_005,2025-01-18T10:40:00,27.08,60.36,217,168,138,-71,10.5,Good,False
NODE_010,2025-01-18T10:45:00,24.36,63.27,177,205,226,-92,5.8,Good,False
NODE_006,2025-01-18T10:50:00,27.71,61.27,170,130,217,-78,10.7,Good,False
NODE_007,2025-01-18T10:55:00,26.14,44.94,207,155,294,-67,5.5,Good,False
NODE_003,2025-01-18T11:00:00,32.71,68.82,186,190,438,-72,4.9,Moderate,False
NODE_002,2025-01-18T11:05:00,15.89,52.44,274,197,207,-75,5.3,Good,False
NODE_004,2025-01-18T11:10:00,19.03,65.67,251,197,126,-73,1.1,Good,False
NODE_008,2025-01-18T11:15:00,19.43,52.32,159,146,338,-85,1.4,Good,False
NODE_003,2025-01-18T11:20:00,21.94,63.35,162,146,319,-78,11.9,Good,False
NODE_002,2025-01-18T11:25:00,22.9,83.91,280,147,176,-88,2.0,Good,False
NODE_004,2025-01-18T11:30:00,23.32,63.9,223,152,222,-86,6.8,Good,False
NODE_009,2025-01-18T11:35:00,24.27,51.58,262,158,292,-92,10.2,Good,False
NODE_007,2025-01-18T11:40:00,21.75,49.92,203,114,334,-99,6.9,Good,False
NODE_006,2025-01-18T11:45:00,48.64,62.58,752,636,810,-71,4.9,Hazardous,True
NODE_009,2025-01-18T11:50:00,24.39,55.31,163,211,279,-84,4.4,Good,False
NODE_010,2025-01-18T11:55:00,25.36,82.03,152,166,437,-82,4.6,Moderate,False
NODE_001,2025-01-18T12:00:00,18.01,51.76,184,117,421,-85,12.5,Moderate,False
NODE_003,2025-01-18T12:05:00,28.68,65.91,290,147,246,-65,8.7,Good,False
NODE_007,2025-01-18T12:10:00,29.27,32.63,316,146,677,-83,0.3,Moderate,False
NODE_001,2025-01-18T12:15:00,27.79,34.45,185,196,293,-100,6.2,Good,False
NODE_002,2025-01-18T12:20:00,27.63,66.04,147,168,293,-77,8.9,Good,False
NODE_003,2025-01-18T12:25:00,30.63,68.5,172,187,225,-94,7.9,Good,False
NODE_008,2025-01-18T12:30:00,28.18,66.25,209,159,454,-97,4.5,Moderate,False
NODE_010,2025-01-18T12:35:00,26.63,53.52,306,163,257,-97,6.9,Good,False
NODE_007,2025-01-18T12:40:00,23.69,61.21,224,115,302,-89,11.9,Moderate,False
NODE_002,2025-01-18T12:45:00,28.86,70.43,163,180,270,-92,3.9,Good,False
NODE_002,2025-01-18T12:50:00,21.57,69.57,196,121,281,-83,1.7,Good,False
NODE_005,2025-01-18T12:55:00,23.51,48.43,620,182,544,-100,4.7,Poor,False
NODE_004,2025-01-18T13:00:00,25.0,70.67,227,172,286,-91,-2.3,Good,False
NODE_006,2025-01-18T13:05:00,19.6,58.83,183,133,519,-95,4.4,Moderate,False
NODE_002,2025-01-18T13:10:00,27.1,61.08,223,168,259,-69,0.7,Good,False
NODE_010,2025-01-18T13:15:00,27.25,54.3,263,157,229,-85,6.8,Good,False
NODE_001,2025-01-18T13:20:00,26.81,62.66,157,165,517,-88,4.7,Moderate,False
NODE_007,2025-01-18T13:25:00,31.68,73.26,197,170,193,-90,2.3,Good,False
NODE_007,2025-01-18T13:30:00,25.86,62.97,254,143,313,-68,10.5,Good,False
NODE_010,2025-01-18T13:35:00,27.51,51.06,214,217,280,-93,3.4,Good,False
NODE_009,2025-01-18T13:40:00,26.24,67.4,160,133,164,-86,0.2,Good,False
NODE_005,2025-01-18T13:45:00,24.1,60.8,112,119,246,-86,1.0,Good,False
NODE_010,2025-01-18T13:50:00,27.13,56.81,170,94,441,-88,5.8,Moderate,False
NODE_001,2025-01-18T13:55:00,21.68,59.95,175,116,295,-79,4.4,Good,False
NODE_003,2025-01-18T14:00:00,28.09,54.52,169,113,249,-94,3.6,Good,False
NODE_008,2025-01-18T14:05:00,24.8,59.76,262,177,283,-85,4.3,Good,False
NODE_008,2025-01-18T14:10:00,22.9,59.21,156,125,307,-98,4.8,Good,False
NODE_001,2025-01-18T14:15:00,29.13,48.33,203,173,478,-88,7.5,Moderate,False
NODE_004,2025-01-18T14:20:00,22.97,74.92,215,212,524,-88,6.1,Moderate,False
NODE_009,2025-01-18T14:25:00,25.44,50.99,192,147,429,-80,0.9,Moderate,False
NODE_005,2025-01-18T14:30:00,22.5,76.53,239,101,278,-68,6.2,Good,False
NODE_004,2025-01-18T14:35:00,25.65,47.43,142,102,335,-101,2.3,Good,False
NODE_001,2025-01-18T14:40:00,24.83,53.16,204,123,231,-79,6.7,Good,False
NODE_010,2025-01-18T14:45:00,28.16,62.63,208,146,207,-92,7.7,Good,False
NODE_009,2025-01-18T14:50:00,26.69,48.94,226,138,260,-83,6.7,Good,False
NODE_009,2025-01-18T14:55:00,28.0,54.83,196,155,218,-90,11.2,Good,False
NODE_004,2025-01-18T15:00:00,24.72,64.88,201,140,439,-87,3.0,Moderate,False
NODE_010,2025-01-18T15:05:00,28.12,55.53,273,157,334,-74,4.3,Good,False
NODE_003,2025-01-18T15:10:00,28.86,65.79,273,120,307,-92,6.0,Good,False
NODE_001,2025-01-18T15:15:00,27.89,60.92,201,194,257,-83,-2.5,Good,False
NODE_006,2025-01-18T15:20:00,26.47,73.59,197,137,560,-80,6.6,Moderate,False
NODE_004,2025-01-18T15:25:00,23.83,49.31,201,151,134,-92,9.5,Good,False
NODE_001,2025-01-18T15:30:00,24.23,35.44,280,123,221,-74,3.8,Good,False
NODE_003,2025-01-18T15:35:00,19.09,62.18,459,135,524,-88,7.9,Poor,False
NODE_002,2025-01-18T15:40:00,25.29,70.2,282,176,154,-86,1.1,Good,False
NODE_005,2025-01-18T15:45:00,23.34,37.28,186,129,487,-98,3.8,Moderate,False
NODE_007,2025-01-18T15:50:00,21.57,70.71,256,160,268,-97,6.1,Good,False
NODE_006,2025-01-18T15:55:00,23.97,54.06,201,170,356,-82,11.4,Good,False
NODE_007,2025-01-18T16:00:00,26.31,62.4,191,158,275,-99,8.1,Good,False
NODE_007,2025-01-18T16:05:00,20.55,67.01,229,192,198,-95,2.5,Good,False
NODE_010,2025-01-18T16:10:00,25.63,59.53,207,166,478,-84,1.8,Moderate,False
NODE_004,2025-01-18T16:15:00,27.27,70.49,231,166,190,-99,8.5,Good,False
NODE_009,2025-01-18T16:20:00,25.09,61.7,210,157,288,-78,7.7,Good,False
NODE_001,2025-01-18T16:25:00,21.12,48.34,244,183,90,-80,6.4,Good,False
NODE_002,2025-01-18T16:30:00,22.71,66.53,165,172,308,-93,3.5,Good,False
NODE_002,2025-01-18T16:35:00,25.34,75.04,445,137,734,-81,-3.6,Poor,False
NODE_009,2025-01-18T16:40:00,30.61,58.14,209,212,521,-77,7.3,Moderate,False
NODE_005,2025-01-18T16:45:00,26.93,51.59,117,114,315,-85,7.7,Good,False
NODE_009,2025-01-18T16:50:00,25.12,66.06,257,167,412,-93,9.9,Moderate,False
NODE_010,2025-01-18T16:55:00,25.79,66.53,180,183,154,-68,6.8,Good,False
NODE_006,2025-01-18T17:00:00,23.41,56.72,173,126,269,-84,4.7,Good,False
NODE_006,2025-01-18T17:05:00,27.32,41.68,70,102,229,-81,4.9,Good,False
NODE_005,2025-01-18T17:10:00,25.41,40.92,330,150,176,-97,1.5,Good,False
NODE_004,2025-01-18T17:15:00,24.65,59.67,235,194,296,-98,8.3,Good,False
NODE_010,2025-01-18T17:20:00,26.82,72.62,227,131,238,-91,9.7,Good,False
NODE_004,2025-01-18T17:25:00,26.8,79.38,220,162,239,-88,2.0,Good,False
NODE_008,2025-01-18T17:30:00,25.19,43.34,218,136,280,-78,6.4,Good,False
NODE_007,2025-01-18T17:35:00,29.63,55.18,171,187,406,-81,5.5,Moderate,False
NODE_010,2025-01-18T17:40:00,24.07,53.07,268,145,216,-87,5.5,Good,False
NODE_001,2025-01-18T17:45:00,22.41,79.19,206,146,254,-77,9.7,Good,False
NODE_005,2025-01-18T17:50:00,23.93,61.88,261,151,293,-80,9.2,Good,False
NODE_003,2025-01-18T17:55:00,16.98,53.31,651,181,658,-71,6.6,Poor,False
NODE_007,2025-01-18T18:00:00,29.5,53.58,186,163,208,-97,7.4,Good,False
NODE_009,2025-01-18T18:05:00,23.99,43.6,223,188,210,-95,4.1,Good,False
NODE_002,2025-01-18T18:10:00,24.06,58.15,78,127,510,-82,3.6,Moderate,False
NODE_009,2025-01-18T18:15:00,23.68,64.25,181,132,216,-80,3.2,Good,False
NODE_002,2025-01-18T18:20:00,21.69,51.76,244,181,266,-105,6.4,Good,False
NODE_009,2025-01-18T18:25:00,25.89,53.26,146,111,464,-87,6.1,Moderate,False
NODE_005,2025-01-18T18:30:00,23.35,68.39,588,116,754,-78,7.2,Poor,False
NODE_006,2025-01-18T18:35:00,46.8,60.1,1023,513,880,-92,6.8,Hazardous,True
NODE_002,2025-01-18T18:40:00,26.58,82.99,153,189,225,-90,0.1,Good,False
NODE_009,2025-01-18T18:45:00,26.36,71.26,151,165,206,-79,4.7,Good,False
NODE_005,2025-01-18T18:50:00,24.58,57.11,255,155,165,-81,7.0,Good,False
NODE_009,2025-01-18T18:55:00,20.48,71.89,257,166,268,-71,7.6,Good,False
NODE_010,2025-01-18T19:00:00,26.95,62.14,320,89,211,-92,0.0,Good,False
NODE_005,2025-01-18T19:05:00,22.62,65.75,202,147,423,-81,10.7,Moderate,False
NODE_008,2025-01-18T19:10:00,25.71,54.28,143,157,238,-91,9.9,Good,False
NODE_007,2025-01-18T19:15:00,24.79,79.86,251,147,406,-80,3.9,Moderate,False
NODE_010,2025-01-18T19:20:00,21.56,59.87,211,154,250,-73,1.0,Good,False
NODE_008,2025-01-18T19:25:00,22.81,48.07,211,161,565,-76,2.7,Moderate,False
NODE_004,2025-01-18T19:30:00,20.86,73.08,247,157,197,-91,6.2,Good,False
NODE_006,2025-01-18T19:35:00,20.62,61.22,176,221,295,-110,11.5,Good,False
NODE_008,2025-01-18T19:40:00,26.21,75.4,213,154,199,-102,3.5,Good,False
NODE_008,2025-01-18T19:45:00,21.31,77.85,256,139,314,-98,4.4,Good,False
NODE_010,2025-01-18T19:50:00,24.97,65.03,257,104,239,-88,8.4,Good,False
NODE_001,2025-01-18T19:55:00,20.97,55.26,300,143,314,-95,8.4,Good,False
NODE_008,2025-01-18T20:00:00,23.75,76.34,168,124,250,-87,2.5,Good,False
NODE_002,2025-01-18T20:05:00,24.65,62.52,241,229,323,-95,7.0,Good,False
NODE_005,2025-01-18T20:10:00,22.96,59.91,198,170,304,-90,9.3,Good,False
NODE_002,2025-01-18T20:15:00,23.03,48.67,185,142,190,-88,7.6,Good,False
NODE_007,2025-01-18T20:20:00,24.75,50.66,181,179,210,-91,8.5,Good,False
NODE_004,2025-01-18T20:25:00,22.81,59.64,175,133,328,-86,2.8,Good,False
NODE_004,2025-01-18T20:30:00,21.48,68.61,189,151,234,-74,11.4,Good,False
NODE_006,2025-01-18T20:35:00,22.37,56.09,209,197,208,-75,6.3,Good,False
NODE_007,2025-01-18T20:40:00,21.87,58.82,230,63,304,-86,-2.2,Good,False
NODE_006,2025-01-18T20:45:00,23.16,64.18,293,174,304,-106,9.0,Good,False
NODE_009,2025-01-18T20:50:00,23.46,61.14,248,178,242,-75,4.8,Good,False
NODE_009,2025-01-18T20:55:00,19.45,59.2,136,208,192,-86,8.5,Good,False
NODE_001,2025-01-18T21:00:00,28.16,66.56,248,134,184,-72,2.3,Good,False
NODE_005,2025-01-18T21:05:00,23.93,57.27,161,167,309,-60,4.6,Good,False
NODE_004,2025-01-18T21:10:00,27.12,40.45,233,160,254,-94,9.2,Good,False
NODE_005,2025-01-18T21:15:00,49.2,64.29,959,608,471,-93,4.8,Hazardous,True
NODE_002,2025-01-18T21:20:00,48.32,73.43,655,769,1023,-67,11.0,Hazardous,True
NODE_007,2025-01-18T21:25:00,24.73,55.11,88,154,247,-91,4.5,Good,False
NODE_006,2025-01-18T21:30:00,26.56,41.16,264,176,228,-76,12.1,Good,False
NODE_002,2025-01-18T21:35:00,23.42,73.64,188,138,234,-74,4.5,Good,False
NODE_009,2025-01-18T21:40:00,23.71,73.51,475,130,623,-74,7.7,Poor,False
NODE_003,2025-01-18T21:45:00,45.98,61.3,855,583,1023,-96,8.2,Hazardous,True
NODE_008,2025-01-18T21:50:00,26.84,57.61,487,162,630,-87,8.5,Poor,False
NODE_006,2025-01-18T21:55:00,26.9,70.06,255,143,367,-86,7.5,Good,False
NODE_006,2025-01-18T22:00:00,22.78,58.41,177,154,297,-98,8.7,Good,False
NODE_004,2025-01-18T22:05:00,23.64,55.29,220,163,243,-93,7.5,Good,False
NODE_010,2025-01-18T22:10:00,22.53,53.6,213,147,327,-87,8.6,Moderate,False
NODE_005,2025-01-18T22:15:00,23.15,64.87,139,103,472,-88,8.5,Moderate,False
NODE_003,2025-01-18T22:20:00,24.06,53.67,162,121,277,-88,9.4,Good,False
NODE_004,2025-01-18T22:25:00,16.14,69.23,217,147,289,-82,5.7,Moderate,False
NODE_008,2025-01-18T22:30:00,27.55,54.14,183,144,237,-71,1.6,Good,False
NODE_004,2025-01-18T22:35:00,27.05,58.99,120,152,555,-96,0.4,Moderate,False
NODE_004,2025-01-18T22:40:00,26.77,69.87,136,111,270,-84,0.3,Good,False
NODE_004,2025-01-18T22:45:00,24.4,58.86,273,128,291,-92,11.4,Good,False
NODE_005,2025-01-18T22:50:00,30.88,63.98,189,158,439,-90,9.2,Moderate,False
NODE_004,2025-01-18T22:55:00,28.54,91.83,221,126,221,-77,2.0,Good,False
NODE_004,2025-01-18T23:00:00,24.83,45.29,229,128,213,-103,3.9,Good,False
NODE_004,2025-01-18T23:05:00,24.51,55.21,189,125,183,-79,6.8,Good,False
NODE_004,2025-01-18T23:10:00,29.96,57.64,181,125,435,-96,3.8,Moderate,False
NODE_010,2025-01-18T23:15:00,22.16,49.94,204,144,282,-83,2.8,Good,False
